"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"66458126","2025-10-13T01:34:39.000",,"NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","Street/Sidewalk","11226","538 EAST   21 STREET","EAST   21 STREET","DORCHESTER ROAD","DITMAS AVENUE","DORCHESTER ROAD","DITMAS AVENUE","ADDRESS","BROOKLYN","EAST   21 STREET",,"In Progress",,,"2025-10-13T02:06:19.000","14 BROOKLYN","3051840025","BROOKLYN","995841","172790","PHONE","Unspecified","BROOKLYN","Other",,,,,,,"40.64093766389099","-73.95823461385314","
,  
(40.64093766389099, -73.95823461385314)"
"66459301","2025-10-13T01:34:24.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460406","2025-10-13T01:33:38.000",,"DPR","Department of Parks and Recreation","Damaged Tree","Entire Tree Has Fallen Down","Street","11385","89-46 DORAN AVENUE","DORAN AVENUE","89 STREET","WOODHAVEN BOULEVARD","89 STREET","WOODHAVEN BOULEVARD","ADDRESS","RIDGEWOOD","DORAN AVENUE",,"In Progress",,,,"05 QUEENS","4038730028","QUEENS","1022763","198338","PHONE","Unspecified","QUEENS",,,,,,,,"40.710984923220906","-73.86108176571575","
,  
(40.710984923220906, -73.86108176571575)"
"66455728","2025-10-13T01:33:00.000",,"DPR","Department of Parks and Recreation","Damaged Tree","Entire Tree Has Fallen Down","Street","10029","1846 3 AVENUE","3 AVENUE","EAST  101 STREET","EAST  102 STREET","EAST  101 STREET","EAST  102 STREET","ADDRESS","NEW YORK","3 AVENUE",,"In Progress",,,,"11 MANHATTAN","1016290040","MANHATTAN","999028","226702","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.78890840536183","-73.94663267751339","
,  
(40.78890840536183, -73.94663267751339)"
"66453456","2025-10-13T01:32:57.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460411","2025-10-13T01:32:41.000",,"DPR","Department of Parks and Recreation","Damaged Tree","Entire Tree Has Fallen Down","Street","10312","48 LORING AVENUE","LORING AVENUE","FORRESTAL COURT","MC ARTHUR AVENUE","FORRESTAL COURT","MC ARTHUR AVENUE","ADDRESS","STATEN ISLAND","LORING AVENUE",,"In Progress",,,,"03 STATEN ISLAND","5056750075","STATEN ISLAND","934351","141312","MOBILE","Unspecified","STATEN ISLAND",,,,,,,,"40.55440412461011","-74.1795663226447","
,  
(40.55440412461011, -74.1795663226447)"
"66458119","2025-10-13T01:31:30.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66459289","2025-10-13T01:31:12.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11432","150-66 GOETHALS AVENUE","GOETHALS AVENUE","150 STREET","PARSONS BOULEVARD","150 STREET","PARSONS BOULEVARD","ADDRESS","JAMAICA","GOETHALS AVENUE",,"In Progress",,,,"08 QUEENS","4067150002","QUEENS","1036961","200938","PHONE","Unspecified","QUEENS",,,,,,,,"40.7180480919345","-73.80984868145323","
,  
(40.7180480919345, -73.80984868145323)"
"66461630","2025-10-13T01:31:06.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10474","719 COSTER STREET","COSTER STREET","SPOFFORD AVENUE","HUNTS POINT AVENUE","SPOFFORD AVENUE","HUNTS POINT AVENUE","ADDRESS","BRONX","COSTER STREET",,"In Progress",,,,"02 BRONX","2027630100","BRONX","1015375","236199","MOBILE","Unspecified","BRONX",,,,,,,,"40.81493259363981","-73.88755529839848","
,  
(40.81493259363981, -73.88755529839848)"
"66453374","2025-10-13T01:30:26.000",,"DPR","Department of Parks and Recreation","Damaged Tree","Entire Tree Has Fallen Down","Street","11370","23 AVENUE","23 AVENUE","23 AVENUE","82 STREET","23 AVENUE","82 STREET","INTERSECTION",,,,"In Progress",,,,"03 QUEENS",,"QUEENS","1015402","218487","UNKNOWN","Unspecified","QUEENS",,,,,,,,"40.76631786468348","-73.88753990564155","
,  
(40.76631786468348, -73.88753990564155)"
"66456934","2025-10-13T01:30:16.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11373","41-40 DENMAN STREET","DENMAN STREET","WHITNEY AVENUE","LAMONT AVENUE","WHITNEY AVENUE","LAMONT AVENUE","ADDRESS","ELMHURST","DENMAN STREET",,"In Progress",,,,"04 QUEENS","4015660021","QUEENS","1019241","211140","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74613788130884","-73.87371920014024","
,  
(40.74613788130884, -73.87371920014024)"
"66454632","2025-10-13T01:30:02.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66453360","2025-10-13T01:29:53.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11236","576 REMSEN AVENUE","REMSEN AVENUE","CHURCH AVENUE","AVENUE A","CHURCH AVENUE","AVENUE A","ADDRESS","BROOKLYN","REMSEN AVENUE",,"In Progress",,,,"17 BROOKLYN","3047100047","BROOKLYN","1006585","176963","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.652371065371","-73.91950738857214","
,  
(40.652371065371, -73.91950738857214)"
"66461599","2025-10-13T01:29:47.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11226","2502 CORTELYOU ROAD","CORTELYOU ROAD","EAST   25 STREET","EAST   26 STREET","EAST   25 STREET","EAST   26 STREET","ADDRESS","BROOKLYN","CORTELYOU ROAD",,"In Progress",,,,"17 BROOKLYN","3051690059","BROOKLYN","997144","173989","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.64422685979096","-73.95353727541846","
,  
(40.64422685979096, -73.95353727541846)"
"66461632","2025-10-13T01:29:16.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10474","717 COSTER STREET","COSTER STREET","SPOFFORD AVENUE","HUNTS POINT AVENUE","SPOFFORD AVENUE","HUNTS POINT AVENUE","ADDRESS","BRONX","COSTER STREET",,"In Progress",,,,"02 BRONX","2027630100","BRONX","1015377","236190","MOBILE","Unspecified","BRONX",,,,,,,,"40.81490788413021","-73.88754811478367","
,  
(40.81490788413021, -73.88754811478367)"
"66455865","2025-10-13T01:29:02.000",,"DHS","Department of Homeless Services","Homeless Person Assistance","Non-Chronic","Store/Commercial","10013","60 LAFAYETTE STREET","LAFAYETTE STREET","LEONARD STREET","FRANKLIN STREET","LEONARD STREET","FRANKLIN STREET","ADDRESS","NEW YORK","LAFAYETTE STREET",,"Assigned",,"The Department of Homeless Services has sent a mobile outreach response team to the location.","2025-10-13T01:30:42.000","01 MANHATTAN","1001710031","MANHATTAN","983605","200302","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.716459431762694","-74.0023267359905","
,  
(40.716459431762694, -74.0023267359905)"
"66455807","2025-10-13T01:28:35.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66458111","2025-10-13T01:27:07.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66456947","2025-10-13T01:27:00.000",,"NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","Street/Sidewalk","11226","538 EAST   21 STREET","EAST   21 STREET","DORCHESTER ROAD","DITMAS AVENUE","DORCHESTER ROAD","DITMAS AVENUE","ADDRESS","BROOKLYN","EAST   21 STREET",,"In Progress",,,"2025-10-13T02:05:44.000","14 BROOKLYN","3051840025","BROOKLYN","995841","172790","MOBILE","Unspecified","BROOKLYN","Car",,,,,,,"40.64093766389099","-73.95823461385314","
,  
(40.64093766389099, -73.95823461385314)"
"66459311","2025-10-13T01:26:23.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10452","1406 TOWNSEND AVENUE","TOWNSEND AVENUE","EAST  170 STREET","EAST  171 STREET","EAST  170 STREET","EAST  171 STREET","ADDRESS","BRONX","TOWNSEND AVENUE",,"In Progress",,,"2025-10-13T01:54:08.000","04 BRONX","2028430035","BRONX","1007329","245373","ONLINE","Unspecified","BRONX",,,,,,,,"40.840137278232454","-73.91659135255412","
,  
(40.840137278232454, -73.91659135255412)"
"66453467","2025-10-13T01:25:58.000",,"NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","Street/Sidewalk","11226","543 EAST   21 STREET","EAST   21 STREET","DORCHESTER ROAD","DITMAS AVENUE","DORCHESTER ROAD","DITMAS AVENUE","ADDRESS","BROOKLYN","EAST   21 STREET",,"In Progress",,,"2025-10-13T02:05:06.000","14 BROOKLYN","3051850064","BROOKLYN","995853","172751","MOBILE","Unspecified","BROOKLYN","Car",,,,,,,"40.640830601548984","-73.95819144181125","
,  
(40.640830601548984, -73.95819144181125)"
"66459302","2025-10-13T01:25:41.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66456990","2025-10-13T01:25:34.000",,"DHS","Department of Homeless Services","Homeless Person Assistance","Non-Chronic","Store/Commercial","10451","851 GRAND CONCOURSE","GRAND CONCOURSE","EAST 158 STREET","EAST 159 STREET","EAST  158 STREET","EAST  159 STREET","ADDRESS","BRONX","GRAND CONCOURSE",,"Assigned",,"The Department of Homeless Services has sent a mobile outreach response team to the location.","2025-10-13T01:30:22.000","04 BRONX","2024680001","BRONX","1005532","240238","PHONE","Unspecified","BRONX",,,,,,,,"40.826047700758245","-73.92310208735978","
,  
(40.826047700758245, -73.92310208735978)"
"66458419","2025-10-13T01:25:14.000","2025-10-13T01:31:27.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","10312","MCARTHUR AVENUE","MCARTHUR AVENUE","MCARTHUR AVENUE","VAN ALLEN AVENUE","MCARTHUR AVENUE","VAN ALLEN AVENUE","INTERSECTION",,,,"Closed",,"The Police Department issued a summons in response to the complaint.","2025-10-13T01:31:33.000","03 STATEN ISLAND",,"STATEN ISLAND","934933","141621","MOBILE","Unspecified","STATEN ISLAND",,,,,,,,"40.55525552433446","-74.17747419862938","
,  
(40.55525552433446, -74.17747419862938)"
"66458127","2025-10-13T01:24:56.000",,"NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","Street/Sidewalk","11226","538 EAST   21 STREET","EAST   21 STREET","DORCHESTER ROAD","DITMAS AVENUE","DORCHESTER ROAD","DITMAS AVENUE","ADDRESS","BROOKLYN","EAST   21 STREET",,"In Progress",,,"2025-10-13T02:04:16.000","14 BROOKLYN","3051840025","BROOKLYN","995841","172790","MOBILE","Unspecified","BROOKLYN","Car",,,,,,,"40.64093766389099","-73.95823461385314","
,  
(40.64093766389099, -73.95823461385314)"
"66454633","2025-10-13T01:24:12.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66459307","2025-10-13T01:24:06.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","11226","600 EAST   18 STREET","EAST   18 STREET","NEWKIRK AVENUE","FOSTER AVENUE","NEWKIRK AVENUE","FOSTER AVENUE","ADDRESS","BROOKLYN","EAST   18 STREET",,"In Progress",,,"2025-10-13T02:03:27.000","14 BROOKLYN","3052170006","BROOKLYN","995189","171081","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.63624765370582","-73.96058670972054","
,  
(40.63624765370582, -73.96058670972054)"
"66454638","2025-10-13T01:23:11.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11375","67-15 DARTMOUTH STREET","DARTMOUTH STREET","67 AVENUE","YELLOWSTONE BOULEVARD","67 AVENUE","YELLOWSTONE BOULEVARD","ADDRESS","FOREST HILLS","DARTMOUTH STREET",,"In Progress",,"Your complaint has been received by the Police Department and additional information will be available later.","2025-10-13T02:45:38.000","06 QUEENS","4031640054","QUEENS","1024033","202184","PHONE","Unspecified","QUEENS",,,,,,,,"40.721535638634144","-73.85647809356415","
,  
(40.721535638634144, -73.85647809356415)"
"66461625","2025-10-13T01:22:45.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66458774","2025-10-13T01:22:13.000","2025-10-13T01:47:52.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10029","2225 1 AVENUE","1 AVENUE","EAST  114 STREET","EAST  115 STREET","EAST  114 STREET","EAST  115 STREET","ADDRESS","NEW YORK","1 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T01:47:58.000","11 MANHATTAN","1016840001","MANHATTAN","1001909","228889","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.79490584208142","-73.9362228668038","
,  
(40.79490584208142, -73.9362228668038)"
"66458140","2025-10-13T01:22:09.000",,"NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Street/Sidewalk","10470","4220 VIREO AVENUE","VIREO AVENUE","EAST  233 STREET","EAST  234 STREET","EAST  233 STREET","EAST  234 STREET","ADDRESS","BRONX","VIREO AVENUE",,"In Progress",,,,"12 BRONX","2033950013","BRONX","1021671","265893","MOBILE","Unspecified","BRONX",,,,,,,,"40.8964092271986","-73.86464412893282","
,  
(40.8964092271986, -73.86464412893282)"
"66453361","2025-10-13T01:21:22.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","10472","1243 COMMONWEALTH AVENUE","COMMONWEALTH AVENUE","GLEASON AVENUE","WESTCHESTER AVENUE","GLEASON AVENUE","WESTCHESTER AVENUE","ADDRESS","BRONX","COMMONWEALTH AVENUE",,"In Progress",,,,"09 BRONX","2037610141","BRONX","1020763","242031","PHONE","Unspecified","BRONX",,,,,,,,"40.83091913699766","-73.86805846452238","
,  
(40.83091913699766, -73.86805846452238)"
"66455810","2025-10-13T01:21:18.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460466","2025-10-13T01:19:50.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"In Progress",,,,"12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66461557","2025-10-13T01:19:42.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11236","576 REMSEN AVENUE","REMSEN AVENUE","CHURCH AVENUE","AVENUE A","CHURCH AVENUE","AVENUE A","ADDRESS","BROOKLYN","REMSEN AVENUE",,"In Progress",,,,"17 BROOKLYN","3047100047","BROOKLYN","1006585","176963","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.652371065371","-73.91950738857214","
,  
(40.652371065371, -73.91950738857214)"
"66458101","2025-10-13T01:19:13.000",,"NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","10463","WEST  238 STREET","WEST  238 STREET","FORT INDEPENDENCE STREET","WEST  238 STREET","FORT INDEPENDENCE STREET","WEST  238 STREET","INTERSECTION",,,,"In Progress",,,,"08 BRONX",,"BRONX","1012470","260848","MOBILE","Unspecified","BRONX",,,,,,,,"40.88259652776681","-73.89794638233509","
,  
(40.88259652776681, -73.89794638233509)"
"66456946","2025-10-13T01:18:43.000",,"NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11206","247 MOORE STREET","MOORE STREET","WHITE STREET","BOGART STREET","WHITE STREET","BOGART STREET","ADDRESS","BROOKLYN","MOORE STREET",,"In Progress",,,,"01 BROOKLYN","3031010031","BROOKLYN","1002415","196038","MOBILE","Unspecified","BROOKLYN","Car",,,,,,,"40.70473714261565","-73.93448413780668","
,  
(40.70473714261565, -73.93448413780668)"
